Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764160876,230,,Aggregated,136.300000,0.000000,9,11,14,18,35,47,74,89,110,120,120,2348,0,9,15.071732690802431,3.9744220000557107,116.36914599989723,4441.074957410562
1764160876,240,,Aggregated,136.300000,0.000000,9,11,15,19,36,49,73,88,110,120,120,2550,0,9,15.367350527844144,3.9744220000557107,116.36914599989723,4436.742352941176
1764160877,250,,Aggregated,143.000000,0.000000,9,12,15,19,37,50,78,96,110,120,120,2750,0,9,15.755453990182517,3.9744220000557107,116.36914599989723,4440.456
1764160878,260,,Aggregated,150.500000,0.000000,9,12,15,20,38,54,82,96,110,120,120,2961,0,9,16.33266213677842,3.9744220000557107,116.36914599989723,4472.580547112462
1764160879,270,,Aggregated,175.800000,0.000000,9,12,16,20,38,54,82,94,110,120,120,3179,0,9,16.209642461150743,3.9744220000557107,116.36914599989723,4461.332179930796
1764160880,280,,Aggregated,184.800000,0.000000,9,12,16,20,38,54,80,94,110,120,120,3399,0,9,16.201922315680875,3.9744220000557107,116.36914599989723,4429.421888790821
1764160881,290,,Aggregated,191.700000,0.000000,10,13,17,22,37,52,78,92,110,120,120,3637,0,10,16.457585648886337,3.9744220000557107,116.36914599989723,4398.3502886994775
1764160882,300,,Aggregated,198.600000,0.000000,10,13,18,23,38,54,77,91,110,120,120,3877,0,10,16.859814086664407,3.9744220000557107,116.36914599989723,4404.964921330926
1764160883,310,,Aggregated,206.700000,0.000000,10,14,20,25,43,59,83,96,110,120,120,4140,0,10,18.25206498140051,3.9744220000557107,116.36914599989723,4363.672222222222
1764160884,320,,Aggregated,215.500000,0.000000,11,15,21,27,47,64,87,100,160,160,160,4392,0,11,19.1884085664838,3.9744220000557107,162.20804800013866,4315.262750455373
1764160885,330,,Aggregated,222.900000,0.000000,11,15,22,29,50,69,87,100,160,160,160,4645,0,11,19.96422320042979,3.9744220000557107,162.20804800013866,4297.339720129171
1764160886,340,,Aggregated,229.800000,0.000000,11,16,24,31,54,69,87,100,160,160,160,4923,0,11,20.602171520211026,3.9385949999086733,162.20804800013866,4294.018281535649
1764160887,350,,Aggregated,240.500000,0.000000,11,17,25,32,56,73,93,110,160,160,160,5202,0,11,21.54368356497529,3.9385949999086733,162.20804800013866,4277.939830834294
1764160888,360,,Aggregated,245.600000,0.000000,11,17,25,33,55,72,92,110,160,160,160,5488,0,11,21.545839213374798,3.9385949999086733,162.20804800013866,4279.130466472303
1764160889,370,,Aggregated,236.300000,0.000000,11,17,27,35,57,73,91,110,160,160,160,5798,0,11,22.12709654363586,3.9385949999086733,162.20804800013866,4295.957744049672
1764160890,380,,Aggregated,243.000000,0.000000,12,18,28,35,57,72,89,100,160,160,160,6114,0,12,22.299471077854392,3.88575200008745,162.20804800013866,4284.456656853124
1764160891,390,,Aggregated,251.000000,0.000000,12,20,30,37,58,73,89,100,160,160,160,6426,0,12,23.001429765173572,3.88575200008745,162.20804800013866,4271.0477746654215
1764160892,400,,Aggregated,260.900000,0.000000,13,21,30,38,58,73,88,100,160,160,160,6735,0,13,23.191282860133914,3.88575200008745,162.20804800013866,4255.4213808463255
1764160893,410,,Aggregated,269.800000,0.000000,13,23,34,44,67,84,110,130,160,160,160,7068,0,13,26.066538829513583,3.88575200008745,162.20804800013866,4259.405913978495
1764160894,420,,Aggregated,276.600000,0.000000,14,25,37,46,67,83,110,130,160,160,160,7408,0,14,26.723815681966084,3.88575200008745,162.20804800013866,4272.199649028078
1764160895,430,,Aggregated,281.800000,0.000000,14,27,39,47,68,82,110,130,160,160,160,7746,0,14,27.31693511657665,3.88575200008745,162.20804800013866,4282.827652982184
1764160896,440,,Aggregated,290.700000,0.000000,15,29,42,51,72,88,110,130,160,160,160,8079,0,15,28.976501542641365,3.88575200008745,162.20804800013866,4287.957049139745
1764160897,450,,Aggregated,297.300000,0.000000,16,30,43,52,72,88,110,130,160,160,160,8419,0,16,29.375363408480833,3.88575200008745,162.20804800013866,4286.102387456943
1764160898,460,,Aggregated,306.200000,0.000000,17,33,48,57,79,100,130,140,160,180,180,8759,0,17,32.27130690124419,3.88575200008745,177.97702200005006,4287.591734216235
1764160899,470,,Aggregated,310.100000,0.000000,18,36,51,59,82,110,130,140,160,180,180,9121,0,18,33.7449756271242,3.88575200008745,177.97702200005006,4305.297006907137
1764160900,480,,Aggregated,316.100000,0.000000,19,39,54,63,85,110,130,140,160,180,180,9481,0,19,35.212385627254754,3.88575200008745,177.97702200005006,4310.365151355342
1764160901,490,,Aggregated,321.200000,0.000000,21,44,59,69,93,120,140,150,180,190,190,9846,0,21,38.10339456510295,3.88575200008745,188.68837199988775,4288.892240503757
1764160903,500,,Aggregated,330.600000,0.000000,22,46,61,71,96,120,140,150,180,190,190,10244,0,22,39.28597812212048,3.88575200008745,188.68837199988775,4280.362846544319
1764160904,510,,Aggregated,334.500000,0.000000,24,50,66,75,100,130,160,190,310,320,330,10565,0,24,42.90235392106037,3.88575200008745,327.3799619998954,4276.5022243256035
1764160905,520,,Aggregated,345.900000,0.000000,26,54,71,82,120,160,260,320,410,410,410,10963,0,26,50.658795203776634,3.88575200008745,414.9137800000062,4271.369059563988
1764160905,530,,Aggregated,345.900000,0.000000,29,57,76,88,130,180,260,310,410,410,410,11300,0,29,53.97581592938086,3.88575200008745,414.9137800000062,4273.929203539823
1764160906,540,,Aggregated,340.500000,0.000000,31,61,81,97,150,230,300,340,410,410,410,11659,0,31,60.01302242053363,3.88575200008745,414.9137800000062,4256.562741229951
1764160907,550,,Aggregated,345.700000,0.000000,34,66,88,110,180,260,320,350,410,410,410,12033,0,34,66.26053542366827,3.88575200008745,414.9137800000062,4253.008476689105
1764160908,560,,Aggregated,373.200000,0.000000,37,71,96,120,220,280,330,350,410,410,410,12428,0,37,72.84518311345361,3.88575200008745,414.9137800000062,4255.978757644029
1764160909,570,,Aggregated,378.000000,0.000000,40,75,110,130,240,300,350,380,470,540,540,12784,0,40,79.78567132165213,3.88575200008745,542.9845450000812,4263.639471214017
1764160910,580,,Aggregated,381.400000,0.000000,43,80,120,150,270,320,360,400,470,540,540,13150,0,43,86.432451731863,3.88575200008745,542.9845450000812,4260.929429657795
1764160911,590,,Aggregated,377.900000,0.000000,45,84,130,170,290,350,430,470,610,690,700,13468,0,45,95.39435296346898,3.88575200008745,697.7287469999283,4270.236857736858
1764160912,600,,Aggregated,378.700000,0.000000,49,92,140,210,310,390,470,510,630,690,700,13882,0,49,105.08651147622834,3.88575200008745,697.7287469999283,4260.60121020026
1764160914,610,,Aggregated,373.000000,0.000000,52,99,160,230,340,410,480,540,640,690,700,14250,0,52,113.24865818484206,3.88575200008745,697.7287469999283,4257.155228070175
1764160915,620,,Aggregated,367.600000,0.000000,55,110,190,260,360,430,500,560,640,690,700,14625,0,55,121.60215692027332,3.88575200008745,697.7287469999283,4256.868854700855
1764160916,630,,Aggregated,372.600000,0.000000,58,120,220,280,370,430,510,560,640,690,700,15011,0,58,127.69922318026757,3.88575200008745,697.7287469999283,4251.226700419692
1764160917,640,,Aggregated,367.800000,0.000000,61,130,240,290,380,440,520,560,640,690,700,15394,0,61,133.45106911907223,3.88575200008745,697.7287469999283,4263.55528127842
1764160918,650,,Aggregated,346.800000,0.000000,66,140,270,310,390,450,530,560,640,690,700,15821,0,66,140.92024827507728,3.88575200008745,697.7287469999283,4266.432336767587
1764160919,660,,Aggregated,343.500000,0.000000,69,160,280,320,410,460,540,600,650,690,700,16180,0,69,148.36233297478375,3.88575200008745,697.7287469999283,4260.533189122373
1764160920,670,,Aggregated,344.200000,0.000000,73,200,300,340,430,490,570,610,680,760,760,16634,0,73,158.08962420313824,3.88575200008745,761.4786009999079,4265.929301430804
1764160921,680,,Aggregated,347.800000,0.000000,76,220,310,360,440,500,590,620,680,760,760,17021,0,76,165.32046908066513,3.88575200008745,761.4786009999079,4272.1839492391755
1764160922,690,,Aggregated,348.600000,0.000000,80,240,330,370,460,520,600,630,730,780,780,17437,0,80,174.15689547278777,3.88575200008745,784.1621189998023,4269.503182886964
1764160924,700,,Aggregated,355.200000,0.000000,85,260,340,390,470,540,610,650,760,780,800,17803,0,85,181.22383297399324,3.88575200008745,801.0492529999738,4259.438690108409
1764160925,710,,Aggregated,359.300000,0.000000,91,280,360,400,490,560,650,730,820,840,840,18262,0,91,192.525481230588,3.88575200008745,844.4162480000159,4256.968897163509
1764160926,720,,Aggregated,353.700000,0.000000,97,290,370,410,500,580,670,740,830,1000,1000,18683,0,97,199.79244213316886,3.88575200008745,1036.7480769998565,4258.163892308516
1764160927,730,,Aggregated,359.300000,0.000000,100,300,390,420,510,590,690,740,830,1000,1000,19081,0,100,206.91148226146373,3.88575200008745,1036.7480769998565,4266.586499659347
1764160928,740,,Aggregated,354.400000,0.000000,110,320,400,440,530,600,710,760,870,1000,1000,19549,0,110.0,216.4128010734559,3.88575200008745,1036.7480769998565,4262.255102562791
1764160930,750,,Aggregated,356.500000,0.000000,120,330,410,450,550,620,730,790,910,1000,1000,20013,0,120.0,226.49311931174705,3.88575200008745,1036.7480769998565,4259.580722530355
1764160931,760,,Aggregated,357.800000,0.000000,130,350,430,470,570,650,750,810,920,1000,1000,20466,0,130.0,236.26464181965213,3.88575200008745,1036.7480769998565,4264.133929443956
1764160932,770,,Aggregated,361.200000,0.000000,150,360,440,480,580,670,780,820,930,1000,1000,20953,0,150.0,245.48236674123055,3.88575200008745,1036.7480769998565,4261.159643010547
1764160933,780,,Aggregated,359.700000,0.000000,160,380,450,500,600,690,790,830,990,1000,1000,21349,0,160.0,254.15390886973637,3.88575200008745,1036.7480769998565,4261.801255328119
1764160934,790,,Aggregated,363.700000,0.000000,190,390,470,510,620,720,800,850,1000,1100,1200,21850,0,190.0,264.46785425574376,3.88575200008745,1162.526238000055,4251.246407322655
1764160935,800,,Aggregated,353.300000,0.000000,210,400,480,530,630,730,810,850,1000,1100,1200,22336,0,210.0,272.4933994913594,3.88575200008745,1162.526238000055,4253.661622492837
1764160936,810,,Aggregated,368.400000,0.000000,230,420,500,540,650,740,820,880,1000,1100,1200,22769,0,230.0,280.60358270762845,3.88575200008745,1162.526238000055,4251.431551671132
1764160937,820,,Aggregated,404.200000,0.000000,250,430,510,560,670,760,830,890,1000,1200,1200,23215,0,250.0,289.67967276084437,3.88575200008745,1162.526238000055,4244.205298298514
1764160938,830,,Aggregated,402.100000,0.000000,260,440,520,570,680,760,840,910,1100,1200,1200,23667,0,260.0,297.51659211691356,3.88575200008745,1162.526238000055,4245.879452402079
1764160940,840,,Aggregated,408.300000,0.000000,280,450,540,580,700,770,850,930,1100,1200,1200,24124,0,280.0,306.0560027336672,3.88575200008745,1162.526238000055,4249.209459459459
1764160941,850,,Aggregated,405.500000,0.000000,290,460,550,590,710,790,880,950,1100,1200,1200,24494,0,290.0,314.59893087058,3.88575200008745,1215.6100760000754,4249.819833428594
1764160942,860,,Aggregated,401.300000,0.000000,300,470,560,610,740,830,950,1000,1200,1400,1500,24952,0,300.0,327.1349413367661,3.88575200008745,1530.3258450001067,4249.491503687079
1764160943,870,,Aggregated,404.300000,0.000000,310,480,570,620,760,870,990,1100,1400,1400,1500,25370,0,310.0,337.9856306836422,3.88575200008745,1531.5999570000258,4246.711824990146
1764160945,880,,Aggregated,392.500000,0.000000,320,490,580,640,790,900,1000,1100,1400,1500,1500,25777,0,320.0,347.40501700492774,3.88575200008745,1546.18332799987,4251.9071265081275
1764160946,890,,Aggregated,394.400000,0.000000,330,500,600,660,810,930,1000,1100,1400,1500,1500,26174,0,330.0,356.833774122413,3.88575200008745,1546.18332799987,4256.176243600519
1764160947,900,,Aggregated,354.900000,0.000000,340,520,610,670,830,950,1100,1100,1400,1500,1600,26616,0,340.0,367.2295324128741,3.88575200008745,1599.0711210001791,4255.141982266306
1764160948,910,,Aggregated,355.200000,0.000000,350,530,630,700,850,960,1100,1200,1400,1500,1600,27190,0,350.0,379.082413909086,3.88575200008745,1599.0711210001791,4254.335196763516
1764160950,920,,Aggregated,360.100000,0.000000,370,540,650,710,860,970,1100,1200,1400,1500,1600,27690,0,370.0,387.77907069313943,3.88575200008745,1599.0711210001791,4258.733008306248
1764160951,930,,Aggregated,362.800000,0.000000,380,560,660,730,870,980,1100,1300,1400,1500,1600,28137,0,380.0,396.92166494679714,3.88575200008745,1599.0711210001791,4259.171304687778
1764160952,940,,Aggregated,362.600000,0.000000,390,570,680,750,900,1000,1100,1300,1400,1500,1600,28594,0,390.0,406.6098054582089,3.88575200008745,1599.0711210001791,4256.916590893195
1764160954,950,,Aggregated,357.200000,0.000000,400,580,700,770,920,1000,1200,1300,1400,1600,1600,29038,0,400.0,416.16754376000506,3.88575200008745,1618.0892009999752,4261.88246435705
1764160955,960,,Aggregated,371.200000,0.000000,400,590,710,780,940,1100,1200,1300,1500,1800,2000,29434,0,400.0,427.30999736818035,3.88575200008745,1990.4634419999638,4264.957124413943
1764160956,970,,Aggregated,362.300000,0.000000,410,600,730,800,970,1100,1300,1300,1500,1900,2000,29960,0,410.0,441.8329188532716,3.88575200008745,1990.4634419999638,4267.401869158878
1764160958,980,,Aggregated,365.700000,0.000000,420,610,750,820,1000,1100,1300,1400,1600,1900,2000,30457,0,420.0,452.7413960692131,3.88575200008745,1990.4634419999638,4269.232590209147
1764160959,990,,Aggregated,367.200000,0.000000,430,620,760,830,1000,1200,1300,1400,1700,1900,2000,30839,0,430.0,462.8918118693221,3.88575200008745,1990.4634419999638,4266.803625279678
1764160960,1000,,Aggregated,351.100000,0.000000,440,640,780,850,1100,1200,1300,1400,1800,1900,2000,31254,0,440.0,474.59575295306297,3.88575200008745,1990.4634419999638,4269.415082869393
1764160961,1000,,Aggregated,347.200000,0.000000,450,660,800,870,1100,1200,1400,1400,1800,1900,2000,31768,0,450.0,485.07470070489325,3.88575200008745,1990.4634419999638,4262.413466381264
1764160963,1000,,Aggregated,334.700000,0.000000,460,670,810,890,1100,1200,1400,1400,1800,1900,2000,32242,0,460.0,494.1319014981094,3.88575200008745,1990.4634419999638,4263.739780410645
1764160963,1000,,Aggregated,351.800000,0.000000,470,690,830,920,1100,1300,1400,1500,1800,1900,2000,32809,0,470.0,508.10150585086444,3.88575200008745,1990.4634419999638,4274.477673809016
1764160965,1000,,Aggregated,347.900000,0.000000,480,710,850,940,1100,1300,1400,1500,1800,1900,2000,33329,0,480.0,519.3789347256145,3.88575200008745,1990.4634419999638,4275.585316091092
1764160966,1000,,Aggregated,383.300000,0.000000,490,720,870,960,1200,1300,1400,1500,1800,1900,2000,33835,0,490.0,529.8083555116301,3.88575200008745,1990.4634419999638,4277.555430766957
