Method,Name,Error,Occurrences
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 156'),26
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 357'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 342'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 364'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 388'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 133'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 385'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 139'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 147'),48
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 222'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 183'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 174'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 104'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 195'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 386'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 112'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 397'),46
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 198'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 146'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 329'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 207'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 245'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 285'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 171'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 321'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 169'),50
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 184'),49
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 218'),29
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 216'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 344'),30
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 239'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 343'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 320'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 170'),50
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 249'),52
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 175'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 293'),43
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 151'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 224'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 258'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 315'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 145'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 168'),48
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 152'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 141'),46
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 346'),26
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 182'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 251'),43
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 225'),34
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 113'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 354'),43
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 190'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 254'),26
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 333'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 273'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 367'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 127'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 276'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 260'),45
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 396'),31
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 105'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 217'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 200'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 223'),21
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 384'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 265'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 142'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 281'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 274'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 103'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 189'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 289'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 300'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 165'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 132'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 271'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 240'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 287'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 149'),27
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 392'),34
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 235'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 107'),59
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 179'),30
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 319'),46
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 101'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 161'),45
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 314'),31
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 215'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 234'),50
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 334'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 332'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 252'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 394'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 325'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 280'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 157'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 264'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 203'),24
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 185'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 335'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 137'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 389'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 109'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 307'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 159'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 243'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 295'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 231'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 283'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 341'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 268'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 126'),34
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 362'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 352'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 371'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 136'),28
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 355'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 246'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 292'),45
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 336'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 110'),31
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 379'),45
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 380'),31
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 194'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 106'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 322'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 326'),48
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 163'),34
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 144'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 187'),33
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 181'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 228'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 242'),30
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 134'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 176'),55
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 331'),47
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 220'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 387'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 206'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 248'),45
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 327'),45
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 308'),34
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 158'),47
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 275'),26
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 111'),32
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 188'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 309'),29
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 269'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 199'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 120'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 356'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 229'),31
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 323'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 160'),43
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 317'),43
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 221'),31
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 241'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 238'),30
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 125'),38
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 263'),43
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 130'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 230'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 253'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 284'),41
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 348'),34
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 304'),54
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 366'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 374'),44
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 236'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 282'),51
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 337'),36
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 383'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 270'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 278'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 286'),29
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 350'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 150'),37
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 313'),48
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 193'),39
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 347'),42
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 363'),35
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 316'),49
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 291'),30
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 116'),40
GET,REST - Listar Músicas de Playlist,CatchResponseError('Status code: 404 for playlist 250'),48
